EDFile,plxMergeEDFiles,KiloMergedEDFiles,ED_trial,Video_trial,Success
t5601ee.19,,t5601ee.19,59,1079,1
t5601ee.19,,t5601ee.19,60,1080,1
t5601ee.19,,t5601ee.19,61,1081,1
t5601ee.19,,t5601ee.19,62,1082,1
t5601ee.19,,t5601ee.19,63,1083,1
t5601ee.19,,t5601ee.19,64,1084,1
t5601ee.19,,t5601ee.19,65,1085,0
t5601ee.19,,t5601ee.19,66,1086,0
t5601ee.19,,t5601ee.19,67,1087,1
t5601ee.19,,t5601ee.19,68,1088,0
t5601ee.19,,t5601ee.19,69,1089,1
t5601ee.19,,t5601ee.19,70,1090,1
t5601ee.19,,t5601ee.19,71,1091,1
t5601ee.19,,t5601ee.19,72,1092,1
t5601ee.19,,t5601ee.19,73,1093,1
t5601ee.19,,t5601ee.19,74,1094,1
t5601ee.19,,t5601ee.19,75,1095,0
t5601ee.19,,t5601ee.19,76,NaN,0
t5601ee.20,,t5601ee.20,1,1096,1
t5601ee.20,,t5601ee.20,2,1097,1
t5601ee.20,,t5601ee.20,3,1098,1
t5601ee.20,,t5601ee.20,4,1099,1
t5601ee.20,,t5601ee.20,5,1100,1
t5601ee.20,,t5601ee.20,6,1101,0
t5601ee.20,,t5601ee.20,7,1102,1
t5601ee.20,,t5601ee.20,8,1103,1
t5601ee.20,,t5601ee.20,9,1104,0
t5601ee.20,,t5601ee.20,10,1105,1
t5601ee.20,,t5601ee.20,11,1106,0
t5601ee.20,,t5601ee.20,12,1107,0
t5601ee.20,,t5601ee.20,13,1108,1
t5601ee.20,,t5601ee.20,14,1109,0
t5601ee.20,,t5601ee.20,15,1110,1
t5601ee.20,,t5601ee.20,16,1111,1
t5601ee.20,,t5601ee.20,17,1112,1
t5601ee.20,,t5601ee.20,18,1113,1
t5601ee.20,,t5601ee.20,19,1114,1
t5601ee.20,,t5601ee.20,20,1115,1
t5601ee.20,,t5601ee.20,21,1116,0
t5601ee.20,,t5601ee.20,22,1117,1
t5601ee.20,,t5601ee.20,23,1118,1
t5601ee.20,,t5601ee.20,24,1119,1
t5601ee.20,,t5601ee.20,25,1120,1
t5601ee.20,,t5601ee.20,26,1121,1
t5601ee.20,,t5601ee.20,27,1122,0
t5601ee.20,,t5601ee.20,28,1123,1
t5601ee.20,,t5601ee.20,29,1124,1
t5601ee.20,,t5601ee.20,30,1125,1
t5601ee.20,,t5601ee.20,31,1126,1
t5601ee.20,,t5601ee.20,32,1127,1
t5601ee.20,,t5601ee.20,33,1128,1
t5601ee.20,,t5601ee.20,34,1129,1
t5601ee.20,,t5601ee.20,35,1130,1
t5601ee.20,,t5601ee.20,36,1131,1
t5601ee.20,,t5601ee.20,37,1132,1
t5601ee.20,,t5601ee.20,38,1133,0
t5601ee.20,,t5601ee.20,39,1134,1
t5601ee.20,,t5601ee.20,40,1135,1
t5601ee.20,,t5601ee.20,41,1136,1
t5601ee.20,,t5601ee.20,42,1137,1
t5601ee.20,,t5601ee.20,43,1138,1
t5601ee.20,,t5601ee.20,44,1139,1
t5601ee.20,,t5601ee.20,45,1140,1
t5601ee.20,,t5601ee.20,46,1141,1
t5601ee.20,,t5601ee.20,47,1142,1
t5601ee.20,,t5601ee.20,48,1143,1
t5601ee.20,,t5601ee.20,49,1144,0
t5601ee.20,,t5601ee.20,50,1145,1
t5601ee.20,,t5601ee.20,51,1146,1
t5601ee.20,,t5601ee.20,52,1147,1
t5601ee.20,,t5601ee.20,53,1148,1
t5601ee.20,,t5601ee.20,54,1149,1
t5601ee.20,,t5601ee.20,55,1150,1
t5601ee.20,,t5601ee.20,56,1151,0
t5601ee.20,,t5601ee.20,57,1152,1
t5601ee.20,,t5601ee.20,58,1153,1
t5601ee.20,,t5601ee.20,59,1154,1
t5601ee.20,,t5601ee.20,60,1155,1
t5601ee.20,,t5601ee.20,61,1156,0
t5601ee.20,,t5601ee.20,62,1157,1
t5601ee.20,,t5601ee.20,63,1158,1
t5601ee.20,,t5601ee.20,64,1159,1
t5601ee.20,,t5601ee.20,65,1160,1
t5601ee.20,,t5601ee.20,66,1161,1
t5601ee.20,,t5601ee.20,67,1162,1
t5601ee.20,,t5601ee.20,68,1163,1
t5601ee.20,,t5601ee.20,69,1164,1
t5601ee.20,,t5601ee.20,70,1165,1
t5601ee.20,,t5601ee.20,71,1166,0
t5601ee.20,,t5601ee.20,72,NaN,0
t5601ee.21,,t5601ee.21,1,1167,0
t5601ee.21,,t5601ee.21,2,1168,1
t5601ee.21,,t5601ee.21,3,1169,1
t5601ee.21,,t5601ee.21,4,1170,1
t5601ee.21,,t5601ee.21,5,1171,1
t5601ee.21,,t5601ee.21,6,1172,0
t5601ee.21,,t5601ee.21,7,1173,1
t5601ee.21,,t5601ee.21,8,1174,1
t5601ee.21,,t5601ee.21,9,1175,1
t5601ee.21,,t5601ee.21,10,1176,1
t5601ee.21,,t5601ee.21,11,1177,1
t5601ee.21,,t5601ee.21,12,1178,0
t5601ee.21,,t5601ee.21,13,1179,1
t5601ee.21,,t5601ee.21,14,1180,0
t5601ee.21,,t5601ee.21,15,1181,1
t5601ee.21,,t5601ee.21,16,1182,1
t5601ee.21,,t5601ee.21,17,1183,1
t5601ee.21,,t5601ee.21,18,1184,1
t5601ee.21,,t5601ee.21,19,1185,0
t5601ee.21,,t5601ee.21,20,1186,1
t5601ee.21,,t5601ee.21,21,1187,1
t5601ee.21,,t5601ee.21,22,1188,1
t5601ee.21,,t5601ee.21,23,1189,1
t5601ee.21,,t5601ee.21,24,1190,1
t5601ee.21,,t5601ee.21,25,1191,1
t5601ee.21,,t5601ee.21,26,1192,1
t5601ee.21,,t5601ee.21,27,1193,1
t5601ee.21,,t5601ee.21,28,1194,1
t5601ee.21,,t5601ee.21,29,1195,1
t5601ee.21,,t5601ee.21,30,1196,1
t5601ee.21,,t5601ee.21,31,1197,1
t5601ee.21,,t5601ee.21,32,1198,1
t5601ee.21,,t5601ee.21,33,1199,1
t5601ee.21,,t5601ee.21,34,1200,1
t5601ee.21,,t5601ee.21,35,1201,1
t5601ee.21,,t5601ee.21,36,1202,1
t5601ee.21,,t5601ee.21,37,1203,1
t5601ee.21,,t5601ee.21,38,1204,1
t5601ee.21,,t5601ee.21,39,1205,1
t5601ee.21,,t5601ee.21,40,1206,0
t5601ee.21,,t5601ee.21,41,1207,1
t5601ee.21,,t5601ee.21,42,1208,1
t5601ee.21,,t5601ee.21,43,1209,1
t5601ee.21,,t5601ee.21,44,1210,1
t5601ee.21,,t5601ee.21,45,1211,1
t5601ee.21,,t5601ee.21,46,1212,1
t5601ee.21,,t5601ee.21,47,1213,1
t5601ee.21,,t5601ee.21,48,1214,1
t5601ee.21,,t5601ee.21,49,1215,0
t5601ee.21,,t5601ee.21,50,1216,1
t5601ee.21,,t5601ee.21,51,1217,1
t5601ee.21,,t5601ee.21,52,1218,1
t5601ee.21,,t5601ee.21,53,1219,1
t5601ee.21,,t5601ee.21,54,1220,1
t5601ee.21,,t5601ee.21,55,1221,1
t5601ee.21,,t5601ee.21,56,1222,1
t5601ee.21,,t5601ee.21,57,1223,1
t5601ee.21,,t5601ee.21,58,1224,1
t5601ee.21,,t5601ee.21,59,1225,1
t5601ee.21,,t5601ee.21,60,1226,0
t5601ee.21,,t5601ee.21,61,1227,1
t5601ee.21,,t5601ee.21,62,1228,1
t5601ee.21,,t5601ee.21,63,1229,1
t5601ee.21,,t5601ee.21,64,1230,1
t5601ee.21,,t5601ee.21,65,1231,1
t5601ee.21,,t5601ee.21,66,1232,1
t5601ee.21,,t5601ee.21,67,1233,1
t5601ee.21,,t5601ee.21,68,1234,1
t5601ee.21,,t5601ee.21,69,1235,1
t5601ee.22,,t5601ee.22,1,1236,1
t5601ee.22,,t5601ee.22,2,1237,0
t5601ee.22,,t5601ee.22,3,1238,1
t5601ee.22,,t5601ee.22,4,1239,1
t5601ee.22,,t5601ee.22,5,1240,1
t5601ee.22,,t5601ee.22,6,1241,0
t5601ee.22,,t5601ee.22,7,1242,1
t5601ee.22,,t5601ee.22,8,1243,1
t5601ee.22,,t5601ee.22,9,1244,0
t5601ee.22,,t5601ee.22,10,1245,1
t5601ee.22,,t5601ee.22,11,1246,0
t5601ee.22,,t5601ee.22,12,1247,1
t5601ee.22,,t5601ee.22,13,1248,1
t5601ee.22,,t5601ee.22,14,1249,0
t5601ee.22,,t5601ee.22,15,1250,1
t5601ee.22,,t5601ee.22,16,1251,0
t5601ee.22,,t5601ee.22,17,1252,0
t5601ee.22,,t5601ee.22,18,1253,1
t5601ee.22,,t5601ee.22,19,1254,1
t5601ee.22,,t5601ee.22,20,1255,0
t5601ee.22,,t5601ee.22,21,1256,0
t5601ee.22,,t5601ee.22,22,1257,1
t5601ee.22,,t5601ee.22,23,1258,1
t5601ee.22,,t5601ee.22,24,1259,1
t5601ee.22,,t5601ee.22,25,1260,1
t5601ee.22,,t5601ee.22,26,1261,1
t5601ee.22,,t5601ee.22,27,1262,1
t5601ee.22,,t5601ee.22,28,1263,0
t5601ee.22,,t5601ee.22,29,1264,0
t5601ee.22,,t5601ee.22,30,1265,1
t5601ee.22,,t5601ee.22,31,1266,0
t5601ee.22,,t5601ee.22,32,NaN,0
t5601ee.23,,t5601ee.23,1,1267,1
t5601ee.23,,t5601ee.23,2,1268,1
t5601ee.23,,t5601ee.23,3,1269,1
t5601ee.23,,t5601ee.23,4,1270,0
t5601ee.23,,t5601ee.23,5,1271,1
t5601ee.23,,t5601ee.23,6,1272,1
t5601ee.23,,t5601ee.23,7,1273,1
t5601ee.23,,t5601ee.23,8,1274,1
t5601ee.23,,t5601ee.23,9,1275,0
t5601ee.23,,t5601ee.23,10,1276,1
t5601ee.23,,t5601ee.23,11,1277,1
t5601ee.23,,t5601ee.23,12,1278,1
t5601ee.23,,t5601ee.23,13,1279,1
t5601ee.23,,t5601ee.23,14,1280,0
t5601ee.23,,t5601ee.23,15,1281,1
t5601ee.23,,t5601ee.23,16,1282,1
t5601ee.23,,t5601ee.23,17,1283,0
t5601ee.23,,t5601ee.23,18,1284,1
t5601ee.23,,t5601ee.23,19,1285,0
t5601ee.23,,t5601ee.23,20,1286,0
t5601ee.23,,t5601ee.23,21,1287,1
t5601ee.23,,t5601ee.23,22,1288,1
t5601ee.23,,t5601ee.23,23,1289,1
t5601ee.23,,t5601ee.23,24,1290,1
t5601ee.23,,t5601ee.23,25,1291,0
t5601ee.23,,t5601ee.23,26,1292,0
t5601ee.23,,t5601ee.23,27,1293,1
t5601ee.23,,t5601ee.23,28,1294,1
t5601ee.23,,t5601ee.23,29,1295,0
t5601ee.23,,t5601ee.23,30,NaN,0
t5601ee.24,,t5601ee.24,1,1296,1
t5601ee.24,,t5601ee.24,2,1297,0
t5601ee.24,,t5601ee.24,3,1298,0
t5601ee.24,,t5601ee.24,4,1299,1
t5601ee.24,,t5601ee.24,5,1300,1
t5601ee.24,,t5601ee.24,6,1301,1
t5601ee.24,,t5601ee.24,7,1302,1
t5601ee.24,,t5601ee.24,8,1303,1
t5601ee.24,,t5601ee.24,9,1304,0
t5601ee.24,,t5601ee.24,10,1305,1
t5601ee.24,,t5601ee.24,11,1306,1
t5601ee.24,,t5601ee.24,12,1307,1
t5601ee.24,,t5601ee.24,13,1308,0
t5601ee.24,,t5601ee.24,14,1309,1
t5601ee.24,,t5601ee.24,15,1310,1
t5601ee.24,,t5601ee.24,16,1311,1
t5601ee.24,,t5601ee.24,17,1312,1
t5601ee.24,,t5601ee.24,18,1313,1
t5601ee.24,,t5601ee.24,19,1314,1
t5601ee.24,,t5601ee.24,20,1315,1
t5601ee.24,,t5601ee.24,21,1316,1
t5601ee.24,,t5601ee.24,22,1317,1
t5601ee.24,,t5601ee.24,23,1318,0
t5601ee.24,,t5601ee.24,24,1319,1
t5601ee.24,,t5601ee.24,25,1320,0
t5601ee.24,,t5601ee.24,26,1321,1
t5601ee.24,,t5601ee.24,27,1322,0
t5601ee.24,,t5601ee.24,28,1323,1
t5601ee.24,,t5601ee.24,29,1324,1
t5601ee.24,,t5601ee.24,30,1325,1
t5601ee.24,,t5601ee.24,31,1326,1
t5601ee.24,,t5601ee.24,32,1327,1
t5601ee.24,,t5601ee.24,33,1328,1
t5601ee.24,,t5601ee.24,34,1329,1
t5601ee.24,,t5601ee.24,35,1330,1
t5601ee.24,,t5601ee.24,36,1331,0
t5601ee.24,,t5601ee.24,37,1332,0
t5601ee.24,,t5601ee.24,38,1333,1
t5601ee.24,,t5601ee.24,39,1334,0
t5601ee.24,,t5601ee.24,40,1335,1
t5601ee.24,,t5601ee.24,41,1336,1
t5601ee.24,,t5601ee.24,42,1337,1
t5601ee.24,,t5601ee.24,43,1338,1
t5601ee.24,,t5601ee.24,44,1339,1
t5601ee.24,,t5601ee.24,45,1340,1
t5601ee.24,,t5601ee.24,46,1341,1
t5601ee.24,,t5601ee.24,47,1342,0
t5601ee.24,,t5601ee.24,48,1343,1
t5601ee.24,,t5601ee.24,49,1344,1
t5601ee.24,,t5601ee.24,50,1345,1
t5601ee.24,,t5601ee.24,51,1346,1
t5601ee.24,,t5601ee.24,52,1347,1
t5601ee.24,,t5601ee.24,53,1348,1
t5601ee.24,,t5601ee.24,54,1349,1
t5601ee.24,,t5601ee.24,55,1350,1
t5601ee.24,,t5601ee.24,56,1351,0
t5601ee.24,,t5601ee.24,57,1352,1
t5601ee.24,,t5601ee.24,58,1353,1
t5601ee.24,,t5601ee.24,59,1354,1
t5601ee.24,,t5601ee.24,60,1355,0
t5601ee.24,,t5601ee.24,61,1356,1
t5601ee.24,,t5601ee.24,62,1357,0
t5601ee.24,,t5601ee.24,63,1358,0
t5601ee.24,,t5601ee.24,64,1359,1
t5601ee.24,,t5601ee.24,65,1360,1
t5601ee.24,,t5601ee.24,66,1361,1
t5601ee.24,,t5601ee.24,67,1362,1
t5601ee.24,,t5601ee.24,68,1363,1
t5601ee.24,,t5601ee.24,69,1364,0
t5601ee.24,,t5601ee.24,70,1365,1
t5601ee.24,,t5601ee.24,71,1366,1
t5601ee.24,,t5601ee.24,72,1367,1
t5601ee.24,,t5601ee.24,73,1368,1
t5601ee.24,,t5601ee.24,74,1369,1
t5601ee.24,,t5601ee.24,75,1370,1
t5601ee.24,,t5601ee.24,76,1371,1
t5601ee.24,,t5601ee.24,77,1372,0
t5601ee.24,,t5601ee.24,78,NaN,0
t5601ee.25,,t5601ee.25,1,1373,0
t5601ee.25,,t5601ee.25,2,1374,1
t5601ee.25,,t5601ee.25,3,1375,1
t5601ee.25,,t5601ee.25,4,1376,1
t5601ee.25,,t5601ee.25,5,1377,0
t5601ee.25,,t5601ee.25,6,1378,1
t5601ee.25,,t5601ee.25,7,1379,1
t5601ee.25,,t5601ee.25,8,1380,0
t5601ee.25,,t5601ee.25,9,1381,1
t5601ee.25,,t5601ee.25,10,1382,1
t5601ee.25,,t5601ee.25,11,1383,1
t5601ee.25,,t5601ee.25,12,1384,1
t5601ee.25,,t5601ee.25,13,1385,1
t5601ee.25,,t5601ee.25,14,1386,0
t5601ee.25,,t5601ee.25,15,1387,0
t5601ee.25,,t5601ee.25,16,1388,1
t5601ee.25,,t5601ee.25,17,1389,1
t5601ee.25,,t5601ee.25,18,1390,1
t5601ee.25,,t5601ee.25,19,1391,1
t5601ee.25,,t5601ee.25,20,1392,1
t5601ee.25,,t5601ee.25,21,1393,1
t5601ee.25,,t5601ee.25,22,1394,1
t5601ee.25,,t5601ee.25,23,1395,1
t5601ee.25,,t5601ee.25,24,1396,1
t5601ee.25,,t5601ee.25,25,1397,1
t5601ee.25,,t5601ee.25,26,1398,1
t5601ee.25,,t5601ee.25,27,1399,1
t5601ee.25,,t5601ee.25,28,1400,0
t5601ee.25,,t5601ee.25,29,1401,1
t5601ee.25,,t5601ee.25,30,1402,0
t5601ee.25,,t5601ee.25,31,1403,1
t5601ee.25,,t5601ee.25,32,1404,1
t5601ee.25,,t5601ee.25,33,1405,1
t5601ee.25,,t5601ee.25,34,1406,0
t5601ee.25,,t5601ee.25,35,1407,1
t5601ee.25,,t5601ee.25,36,1408,1
t5601ee.25,,t5601ee.25,37,1409,1
t5601ee.25,,t5601ee.25,38,1410,0
t5601ee.25,,t5601ee.25,39,1411,1
t5601ee.25,,t5601ee.25,40,1412,1
t5601ee.25,,t5601ee.25,41,1413,0
t5601ee.25,,t5601ee.25,42,1414,0
t5601ee.25,,t5601ee.25,43,1415,1
t5601ee.25,,t5601ee.25,44,1416,1
t5601ee.25,,t5601ee.25,45,1417,1
t5601ee.25,,t5601ee.25,46,1418,1
t5601ee.25,,t5601ee.25,47,1419,1
t5601ee.25,,t5601ee.25,48,1420,0
t5601ee.25,,t5601ee.25,49,1421,1
t5601ee.25,,t5601ee.25,50,1422,1
t5601ee.25,,t5601ee.25,51,1423,1
t5601ee.25,,t5601ee.25,52,1424,1
t5601ee.25,,t5601ee.25,53,1425,1
t5601ee.25,,t5601ee.25,54,1426,1
t5601ee.25,,t5601ee.25,55,1427,0
t5601ee.25,,t5601ee.25,56,1428,1
t5601ee.25,,t5601ee.25,57,1429,0
t5601ee.25,,t5601ee.25,58,1430,1
t5601ee.25,,t5601ee.25,59,1431,1
t5601ee.25,,t5601ee.25,60,1432,0
t5601ee.25,,t5601ee.25,61,1433,1
t5601ee.25,,t5601ee.25,62,1434,1
t5601ee.25,,t5601ee.25,63,1435,1
t5601ee.25,,t5601ee.25,64,1436,1
t5601ee.25,,t5601ee.25,65,1437,0
t5601ee.25,,t5601ee.25,66,1438,0
t5601ee.25,,t5601ee.25,67,1439,1
t5601ee.25,,t5601ee.25,68,1440,0
t5601ee.25,,t5601ee.25,69,1441,1
t5601ee.25,,t5601ee.25,70,1442,0
t5601ee.25,,t5601ee.25,71,1443,1
t5601ee.25,,t5601ee.25,72,1444,1
t5601ee.25,,t5601ee.25,73,1445,1
t5601ee.25,,t5601ee.25,74,1446,1
t5601ee.25,,t5601ee.25,75,1447,1
t5601ee.25,,t5601ee.25,76,1448,1
t5601ee.25,,t5601ee.25,77,1449,1
t5601ee.25,,t5601ee.25,78,1450,0
t5601ee.25,,t5601ee.25,79,1451,0
t5601ee.25,,t5601ee.25,80,1452,1
t5601ee.25,,t5601ee.25,81,1453,1
t5601ee.25,,t5601ee.25,82,1454,0
t5601ee.25,,t5601ee.25,83,NaN,0
